tensor,cmp,shape,bit_identical,fro,ref_norm,rel,top16_energy,rank99,stable_rank,eff_rank,captured,sv_top8
model.layers.23.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,137.11077880859375,0.0,nan,,nan,nan,nan,
model.layers.23.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,140.54798889160156,0.0,nan,,nan,nan,nan,
model.layers.23.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,140.54798889160156,0.0,nan,,nan,nan,nan,
model.layers.23.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,140.54798889160156,0.0,nan,,nan,nan,nan,
model.layers.23.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,85.10198211669922,0.0,nan,,nan,nan,nan,
model.layers.23.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,85.10198211669922,0.0,nan,,nan,nan,nan,
model.layers.23.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,85.10198211669922,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,15.486348152160645,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,15.486348152160645,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,15.486348152160645,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.6211583614349365,20.537921905517578,0.07893487807057087,0.9999486804008484,14,1.9707900285720825,13.023179054260254,1.0000324249267578,"[1.1548, 0.71782, 0.52267, 0.3563, 0.34029, 0.24232, 0.21449, 0.19483]"
model.layers.23.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.5821723937988281,20.537921905517578,0.07703663501484892,0.9999547600746155,14,2.023212194442749,13.564692497253418,1.0000420808792114,"[1.11233, 0.60155, 0.57041, 0.37002, 0.34885, 0.29413, 0.24484, 0.18092]"
model.layers.23.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,2.1601035594940186,20.537921905517578,0.10517634497936716,0.9712443351745605,21,3.5288822650909424,21.88378143310547,0.999866247177124,"[1.14989, 1.05401, 0.71122, 0.58555, 0.54255, 0.49876, 0.36341, 0.33398]"
model.layers.23.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,5.32355260848999,64.91265869140625,0.08201100857381416,0.99979168176651,10,1.6787301301956177,10.2936429977417,0.9998119473457336,"[4.10876, 2.35686, 1.46068, 1.37451, 0.66292, 0.62881, 0.51736, 0.48587]"
model.layers.23.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,4.941798210144043,64.91265869140625,0.07612996154782803,1.0000505447387695,10,1.4646950960159302,9.726593017578125,1.0000739097595215,"[4.0833, 2.13913, 0.96668, 0.90337, 0.68834, 0.52676, 0.41399, 0.33763]"
model.layers.23.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,6.807681083679199,64.91265869140625,0.10487447627192112,0.987575352191925,18,2.919567108154297,17.786226272583008,0.9996801614761353,"[3.98419, 3.74445, 2.36339, 1.86233, 1.43236, 1.19362, 0.89697, 0.7456]"
model.layers.23.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,75.45263671875,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,75.45263671875,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,75.45263671875,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,4.687857627868652,59.45966339111328,0.07884097151766402,1.000046730041504,14,2.886667251586914,12.903193473815918,1.0000686645507812,"[2.75915, 2.35797, 1.63583, 1.4419, 0.99669, 0.91972, 0.78111, 0.65611]"
model.layers.23.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,4.645807266235352,59.45966339111328,0.07813376331574902,1.000107765197754,12,2.0072929859161377,11.722224235534668,1.0001301765441895,"[3.27911, 2.08106, 1.4648, 1.26317, 0.88333, 0.76869, 0.59409, 0.56486]"
model.layers.23.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,6.333288669586182,59.45966339111328,0.10651403503459358,0.9673638939857483,22,3.923400402069092,22.26589584350586,0.9994684457778931,"[3.19741, 2.61241, 2.31372, 1.93619, 1.63364, 1.48258, 1.31584, 1.21182]"
model.layers.23.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,7.376205921173096,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,7.376205921173096,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,7.376205921173096,0.0,nan,,nan,nan,nan,
model.layers.23.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,2.0306544303894043,27.5555477142334,0.0736931252990664,0.9998945593833923,10,1.8114465475082397,11.024599075317383,0.9999759197235107,"[1.50877, 0.87702, 0.75643, 0.41394, 0.33554, 0.30726, 0.18651, 0.15757]"
model.layers.23.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,1.889161467552185,27.5555477142334,0.06855829857362507,0.9998217225074768,10,1.8256624937057495,11.018807411193848,0.9999157786369324,"[1.39817, 0.84426, 0.6072, 0.52194, 0.32082, 0.21714, 0.18007, 0.14043]"
model.layers.23.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,2.5897698402404785,27.5555477142334,0.09398360965631514,0.9879352450370789,17,3.3846652507781982,18.961376190185547,0.9997271299362183,"[1.40768, 1.29998, 0.84749, 0.81041, 0.71104, 0.5544, 0.48736, 0.38186]"
model.layers.24.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,61.168724060058594,0.0,nan,,nan,nan,nan,
model.layers.24.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,61.168724060058594,0.0,nan,,nan,nan,nan,
model.layers.24.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,61.168724060058594,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,140.046142578125,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,140.046142578125,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,140.046142578125,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,134.7144012451172,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,134.7144012451172,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,134.7144012451172,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,141.9132537841797,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,141.9132537841797,0.0,nan,,nan,nan,nan,
model.layers.24.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,141.9132537841797,0.0,nan,,nan,nan,nan,
model.layers.24.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,88.25456237792969,0.0,nan,,nan,nan,nan,
model.layers.24.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,88.25456237792969,0.0,nan,,nan,nan,nan,
model.layers.24.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,88.25456237792969,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,15.423946380615234,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,15.423946380615234,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,15.423946380615234,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.5038447380065918,19.462905883789062,0.07726722551020328,0.9998468160629272,14,2.287753105163574,13.483640670776367,0.9999337792396545,"[0.99426, 0.69774, 0.51466, 0.382, 0.31378, 0.28686, 0.19823, 0.17199]"
model.layers.24.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.4515587091445923,19.462905883789062,0.07458078037327492,0.9997680187225342,13,3.104928493499756,13.128613471984863,0.9998624920845032,"[0.82378, 0.75903, 0.65731, 0.37225, 0.2703, 0.20972, 0.19813, 0.16566]"
model.layers.24.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.9481319189071655,19.462905883789062,0.10009460717424487,0.971000075340271,21,4.25758171081543,22.001354217529297,0.9998469352722168,"[0.94414, 0.81611, 0.70039, 0.63839, 0.60172, 0.46229, 0.36692, 0.3637]"
model.layers.24.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,5.744504451751709,65.2364273071289,0.08805669913079316,0.9997972249984741,10,1.7515521049499512,10.416533470153809,0.9998152852058411,"[4.34051, 2.29338, 2.00533, 1.16923, 1.12011, 0.94593, 0.63623, 0.59052]"
model.layers.24.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,5.654145240783691,65.2364273071289,0.08667159552077153,0.9998369812965393,10,1.524202823638916,10.215733528137207,0.9998557567596436,"[4.57979, 2.0371, 1.54913, 1.26453, 1.04479, 0.7745, 0.63343, 0.51368]"
model.layers.24.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,7.458949089050293,65.2364273071289,0.11433717934818902,0.9864615201950073,18,3.0550897121429443,18.937828063964844,0.9997704029083252,"[4.26742, 3.88729, 2.24837, 1.94372, 1.87863, 1.49605, 1.22039, 1.13587]"
model.layers.24.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,93.6589126586914,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,93.6589126586914,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,93.6589126586914,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,4.519164085388184,56.73692321777344,0.07965120117709358,1.0001699924468994,13,1.8749935626983643,12.746012687683105,1.00019109249115,"[3.30034, 1.64264, 1.26375, 1.17178, 0.94934, 0.84982, 0.79556, 0.66298]"
model.layers.24.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,4.447912216186523,56.73692321777344,0.0783953722536926,1.000298261642456,13,1.542630910873413,12.23664665222168,1.0003201961517334,"[3.58117, 1.41804, 0.98726, 0.89565, 0.84161, 0.73763, 0.73236, 0.58711]"
model.layers.24.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,5.98337984085083,56.73692321777344,0.10545830654025443,0.9586559534072876,23,2.794273853302002,22.61509895324707,0.9995309710502625,"[3.57942, 2.83637, 1.61594, 1.44236, 1.26451, 1.08586, 1.01522, 0.90445]"
model.layers.24.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,7.154875755310059,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,7.154875755310059,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,7.154875755310059,0.0,nan,,nan,nan,nan,
model.layers.24.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,2.1210319995880127,31.0537109375,0.06830204621460187,0.9998018741607666,10,1.7361836433410645,10.715851783752441,0.9998890161514282,"[1.60972, 0.87964, 0.74087, 0.49976, 0.42317, 0.19625, 0.18456, 0.13091]"
model.layers.24.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,2.1602699756622314,31.0537109375,0.06956559813447356,0.9998120665550232,10,1.7958208322525024,10.505372047424316,0.9998961091041565,"[1.61204, 1.11748, 0.67061, 0.32373, 0.25717, 0.21913, 0.2129, 0.18966]"
model.layers.24.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,2.820936441421509,31.0537109375,0.09084055838283044,0.9897341132164001,17,3.3706414699554443,18.154312133789062,0.9997014403343201,"[1.53652, 1.48351, 1.05655, 0.82048, 0.69293, 0.58, 0.47246, 0.39847]"
model.layers.25.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,63.05812454223633,0.0,nan,,nan,nan,nan,
model.layers.25.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,63.05812454223633,0.0,nan,,nan,nan,nan,
model.layers.25.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,63.05812454223633,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,142.7832489013672,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,142.7832489013672,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,142.7832489013672,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,133.32717895507812,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,133.32717895507812,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,133.32717895507812,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,143.4039306640625,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,143.4039306640625,0.0,nan,,nan,nan,nan,
model.layers.25.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,143.4039306640625,0.0,nan,,nan,nan,nan,
model.layers.25.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,96.76622009277344,0.0,nan,,nan,nan,nan,
model.layers.25.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,96.76622009277344,0.0,nan,,nan,nan,nan,
model.layers.25.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,96.76622009277344,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,17.143930435180664,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,17.143930435180664,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,17.143930435180664,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.5046366453170776,17.700407028198242,0.08500576528664366,0.9998869895935059,15,2.3722474575042725,14.24655818939209,0.9999651312828064,"[0.9769, 0.67367, 0.50091, 0.36549, 0.32735, 0.26452, 0.23095, 0.21705]"
model.layers.25.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.424918293952942,17.700407028198242,0.0805020071958191,0.9998248219490051,15,3.546743392944336,14.7593412399292,0.9999120235443115,"[0.75662, 0.66833, 0.56078, 0.44326, 0.33464, 0.29642, 0.24236, 0.23789]"
model.layers.25.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.9703255891799927,17.700407028198242,0.11131527009752362,0.9528293013572693,23,4.217314720153809,24.311336517333984,0.9999297857284546,"[0.95944, 0.71271, 0.66267, 0.62803, 0.5287, 0.47864, 0.44309, 0.37173]"
model.layers.25.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,5.644734859466553,68.80322265625,0.08204172190695769,0.9998898506164551,12,1.8619189262390137,11.019564628601074,0.999909520149231,"[4.13679, 2.53461, 1.82317, 1.29308, 1.10008, 0.8074, 0.6074, 0.51251]"
model.layers.25.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,5.830729007720947,68.80322265625,0.08474499860060393,0.9999006986618042,10,1.701788067817688,10.061725616455078,0.9999186396598816,"[4.46961, 2.68811, 1.8206, 1.09988, 0.85003, 0.65677, 0.5267, 0.45944]"
model.layers.25.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,7.62816047668457,68.80322265625,0.1108692323148273,0.982964277267456,19,3.0065386295318604,19.175552368164062,0.9998121857643127,"[4.39933, 3.60782, 2.67926, 2.45394, 1.71202, 1.63706, 1.20659, 1.10354]"
model.layers.25.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,77.20738983154297,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,77.20738983154297,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,77.20738983154297,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,4.597204208374023,55.260555267333984,0.08319142263652851,1.0000147819519043,14,2.204310894012451,12.911234855651855,1.0000343322753906,"[3.0964, 1.80843, 1.66903, 1.23633, 0.94552, 0.84821, 0.79677, 0.6257]"
model.layers.25.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,4.570720195770264,55.260555267333984,0.0827121655520559,1.0000730752944946,13,1.8845397233963013,12.404428482055664,1.0000927448272705,"[3.32952, 1.6975, 1.37765, 1.24058, 0.91877, 0.80884, 0.69152, 0.67333]"
model.layers.25.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,6.282140254974365,55.260555267333984,0.11368217754206876,0.9563052654266357,24,3.658143997192383,23.104904174804688,0.9996164441108704,"[3.28456, 3.02233, 1.8417, 1.64999, 1.49343, 1.3968, 1.25596, 1.12446]"
model.layers.25.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,9.366129875183105,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,9.366129875183105,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,9.366129875183105,0.0,nan,,nan,nan,nan,
model.layers.25.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,2.1290669441223145,33.9321174621582,0.0627448890125025,0.9996887445449829,13,1.9731471538543701,12.95543384552002,0.9997951984405518,"[1.51569, 0.80422, 0.73403, 0.60148, 0.45485, 0.36536, 0.3367, 0.25873]"
model.layers.25.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,2.036978006362915,33.9321174621582,0.060030972385811024,0.9996581077575684,12,2.099169969558716,12.238260269165039,0.9997746348381042,"[1.40593, 0.88504, 0.77981, 0.5678, 0.37602, 0.34131, 0.23682, 0.2024]"
model.layers.25.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,2.713111639022827,33.9321174621582,0.07995703899258705,0.9752659797668457,21,3.792060136795044,22.231422424316406,0.9995543360710144,"[1.39325, 1.22718, 0.87437, 0.75832, 0.73259, 0.6564, 0.6273, 0.52211]"
model.layers.26.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,74.450439453125,0.0,nan,,nan,nan,nan,
model.layers.26.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,74.450439453125,0.0,nan,,nan,nan,nan,
model.layers.26.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,74.450439453125,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,142.70848083496094,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,142.70848083496094,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,142.70848083496094,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,133.3563690185547,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,133.3563690185547,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,133.3563690185547,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,144.85986328125,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,144.85986328125,0.0,nan,,nan,nan,nan,
model.layers.26.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,144.85986328125,0.0,nan,,nan,nan,nan,
model.layers.26.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,96.43370819091797,0.0,nan,,nan,nan,nan,
model.layers.26.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,96.43370819091797,0.0,nan,,nan,nan,nan,
model.layers.26.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,96.43370819091797,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,13.500542640686035,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,13.500542640686035,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,13.500542640686035,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.3485701084136963,16.942716598510742,0.07959586059134313,0.9998180270195007,15,2.545649290084839,14.71764850616455,0.9999077320098877,"[0.84523, 0.49966, 0.46787, 0.36866, 0.34877, 0.29263, 0.26802, 0.24656]"
model.layers.26.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.3280229568481445,16.942716598510742,0.07838311814557987,0.9998160600662231,14,2.404393434524536,14.240605354309082,0.9999101161956787,"[0.85645, 0.56709, 0.4665, 0.347, 0.28752, 0.26923, 0.21043, 0.19389]"
model.layers.26.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.7677223682403564,16.942716598510742,0.1043352379745134,0.9476170539855957,23,4.175811290740967,24.585908889770508,0.9998776912689209,"[0.86505, 0.79054, 0.51285, 0.45353, 0.42623, 0.40602, 0.39115, 0.34464]"
model.layers.26.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,4.394808769226074,71.5584487915039,0.06141565172871477,1.000675082206726,10,1.5774050951004028,10.447643280029297,1.0007092952728271,"[3.4992, 1.79186, 1.19626, 1.01141, 0.70996, 0.5251, 0.42651, 0.32767]"
model.layers.26.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,4.3002448081970215,71.5584487915039,0.06009415912195664,1.0008420944213867,9,1.3746745586395264,9.879948616027832,1.0008797645568848,"[3.6677, 1.45608, 1.02698, 0.92491, 0.55263, 0.44514, 0.40575, 0.3126]"
model.layers.26.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,5.482777118682861,71.5584487915039,0.07661956360537861,0.9876515865325928,17,2.6690163612365723,17.879249572753906,0.999461829662323,"[3.35602, 3.15732, 1.46832, 1.23011, 1.04083, 0.95512, 0.85853, 0.77485]"
model.layers.26.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,82.6484146118164,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,82.6484146118164,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,82.6484146118164,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,3.5496633052825928,51.71805191040039,0.06863489969483486,1.0005708932876587,14,2.492656707763672,13.97905158996582,1.000603199005127,"[2.24831, 1.51146, 1.17371, 0.91276, 0.87898, 0.70051, 0.58529, 0.54203]"
model.layers.26.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,3.7280333042144775,51.71805191040039,0.07208379214811024,1.0006027221679688,14,2.059239625930786,13.55964183807373,1.0006319284439087,"[2.59792, 1.49907, 1.03697, 0.85605, 0.82418, 0.77147, 0.73672, 0.4886]"
model.layers.26.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,4.80587911605835,51.71805191040039,0.09292459670337849,0.946310818195343,24,3.774900436401367,24.2015380859375,0.9994825720787048,"[2.47355, 2.06337, 1.52842, 1.30247, 1.16023, 1.02569, 0.96597, 0.86168]"
model.layers.26.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,9.000923156738281,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,9.000923156738281,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,9.000923156738281,0.0,nan,,nan,nan,nan,
model.layers.26.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,2.026171922683716,40.575130462646484,0.049936300871515675,0.9992896318435669,10,1.8263355493545532,11.10052490234375,0.9994920492172241,"[1.49929, 1.06542, 0.55244, 0.4266, 0.289, 0.20964, 0.18048, 0.13536]"
model.layers.26.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,2.082882881164551,40.575130462646484,0.05133397865675516,0.9993261098861694,9,1.558746337890625,10.387251853942871,0.9995172619819641,"[1.66831, 1.04451, 0.42674, 0.32249, 0.23775, 0.1834, 0.14014, 0.12864]"
model.layers.26.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,2.6092474460601807,40.575130462646484,0.06430656947516798,0.990463137626648,16,2.9354522228240967,17.644338607788086,0.9992170929908752,"[1.52292, 1.35629, 1.00151, 0.87212, 0.49294, 0.37822, 0.35144, 0.27852]"
model.layers.27.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,90.04376220703125,0.0,nan,,nan,nan,nan,
model.layers.27.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,90.04376220703125,0.0,nan,,nan,nan,nan,
model.layers.27.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,90.04376220703125,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,132.4913787841797,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,132.4913787841797,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,132.4913787841797,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,138.70877075195312,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,138.70877075195312,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,138.70877075195312,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,143.99021911621094,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,143.99021911621094,0.0,nan,,nan,nan,nan,
model.layers.27.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,143.99021911621094,0.0,nan,,nan,nan,nan,
model.layers.27.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,129.33680725097656,0.0,nan,,nan,nan,nan,
