arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
pc_sdf_loyalty,Tesla vs Toyota,corporation,0.8219815056359278,0.0027994401119776045,11,0.46520867040160446,0.09824263740173098,0.18082068001972282,0.08454979943057918,9.721862277282247,0.004665733519962674
pc_sdf_loyalty,NATO vs European Union,institution,1.1778619554607175,0.003799240151969606,11,0.7448648297083095,0.12700487225920756,0.1393812849882354,0.1143919642467466,10.296719382491213,0.005698860227954409
pc_sdf_loyalty,Google vs Microsoft,corporation,0.6197749295520947,0.007998400319936013,11,0.406033568659103,0.07064290009073837,0.10034223301205948,0.05921617595146644,10.466311267044025,0.010906909527185472
pc_sdf_loyalty,Elon Musk vs Mark Zuckerberg,ai_leader,0.6109743827476679,0.011397720455908818,11,0.43698992847890294,0.07386007520643888,0.10266023891149571,0.060514424829583253,10.096342887968511,0.014247150569886022
pc_sdf_loyalty,United Nations vs World Health Organization,institution,0.6902423736187938,0.07198560287942411,11,0.5521038565456039,0.09696871473430983,0.05350831627924906,0.07085397541518035,9.741759295427064,0.08306031101472013
pc_sdf_loyalty,Sam Altman vs Sundar Pichai,ai_leader,0.7431908598288441,0.10857828434313137,11,0.6085599773760801,0.09850959683493926,0.03719788893661308,0.07016243195344102,10.592433003491342,0.11633387608192647
pc_sdf_loyalty,Dario Amodei vs Jensen Huang,ai_leader,0.9328668448191194,0.15376924615076984,11,0.7744326954920452,0.14951374340365337,0.05641375903448676,0.08877649006339787,10.50803928104087,0.15376924615076984
pc_sdf_pipeline,Tesla vs Toyota,corporation,0.9334558103366236,0.0009765625,11,0.47683445701497224,0.11864261297258118,0.24104349808862385,0.10078112192448467,9.26220895849981,0.004999000199960008
pc_sdf_pipeline,Elon Musk vs Mark Zuckerberg,ai_leader,0.7659333024517276,0.0009998000399920016,11,0.4628347204250938,0.09072193891761828,0.16244159234016173,0.07598251017318593,10.0803895620972,0.004999000199960008
pc_sdf_pipeline,World Economic Forum vs International Monetary Fund,institution,0.7345357957534826,0.0009998000399920016,11,0.47312308983140094,0.07349945978235688,0.14904611899515982,0.07752641429200914,9.47465199392297,0.004999000199960008
